timestamp,symbol,funding_zscore,oi_expansion_rate,taker_delta,pressure_score,squeeze_probability,flow_state,whale_activity,squeeze_risk,funding_warning,flow_adjustment,final_score
2026-05-15T08:31:07.213673+00:00,MLNUSDT,-5.696029541177281,-20.234304251591947,-0.5635333062444782,14.391098745559624,45.0,NEUTRAL FLOW,SELL PRESSURE,MODERATE,SHORTS CROWDED,5,5
2026-05-15T08:31:07.899426+00:00,SIRENUSDT,-0.3781755513917425,-0.2769629033227118,-0.10603968705162566,46.069668857985,25.0,NEUTRAL FLOW,NORMAL,LOW,SHORTS CROWDED,5,5
2026-05-15T08:35:11.378423+00:00,XAUUSDT,3.9313357434920113,4.60017998085119,0.020977380967038557,57.460933767503185,30.0,NEUTRAL FLOW,NORMAL,LOW,LONGS CROWDED,-10,45
2026-05-15T08:35:11.711712+00:00,SUIUSDT,1.0849149487145597,3.5646695037273184,-0.03078832730806633,54.77538854786762,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,40
2026-05-15T08:35:12.030668+00:00,TAOUSDT,0.9322225748878333,-0.5224168444820095,-0.27839133771581326,39.292725900426944,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,40
2026-05-15T08:35:12.339586+00:00,BTCUSDT,-1.0550037860903652,-0.4106559208052494,0.07304547254744109,52.11775997789015,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:35:12.643004+00:00,XRPUSDT,-1.0770673620962974,0.38368703606686927,0.18846372784612722,57.33558355431201,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:35:12.959852+00:00,DOGEUSDT,-1.9374838347561525,0.5363101576716509,0.057152686666000437,53.64551335949258,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:35:13.280935+00:00,LABUSDT,-0.5131585922487838,4.191086663787067,0.07259883486335769,56.32496707281446,35.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:35:13.876117+00:00,BILLUSDT,-0.9092507907812745,7.422139950649553,0.04981723132322625,65.60317511453061,35.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:35:14.272924+00:00,1000PEPEUSDT,-0.7328446201018364,0.6209818886136507,0.05867145307508998,53.20880417626079,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:35:14.618769+00:00,CRCLUSDT,-0.32243825375409974,-1.6439411762360252,0.06779319909106543,50.057907605645944,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:35:14.959607+00:00,MUUSDT,-0.31941030329885767,9.419250800000786,0.031443158109333284,63.842039342040934,10.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:35:15.285527+00:00,ADAUSDT,-1.0629021887166206,0.5839746304996988,0.05356738270406651,53.12549250225026,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:35:15.609159+00:00,INJUSDT,0.23039432355362088,0.2585706497657477,0.1385011100938548,54.680829567485915,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:35:15.934995+00:00,UBUSDT,-0.3408910103416417,-2.838713874862888,0.0778677797363563,49.83563309767055,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:35:16.262794+00:00,ETHUSDT,-0.7473776442435512,0.17608816863972276,-0.02314335796112385,49.61745249618001,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:35:16.620250+00:00,SOLUSDT,0.45617289018010154,2.296974359239849,-0.040849768365320956,52.21330471742372,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:35:16.981433+00:00,XAGUSDT,5.960820849459137,-5.569775586107572,-0.06637449032620742,39.117678193760426,20.0,NEUTRAL FLOW,NORMAL,LOW,LONGS CROWDED,-10,5
2026-05-15T08:35:17.308659+00:00,HYPEUSDT,0.7934415681029785,1.596203304005108,-0.01758543136145737,51.682755476193144,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:35:17.624813+00:00,ZECUSDT,-0.435003039675156,0.09108697081553488,-0.1563626726006476,44.39618934166301,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:35:17.940790+00:00,CLUSDT,0.8560898626490749,12.071626166459302,-0.13259481239874685,61.26611482443441,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:35:18.259220+00:00,BNBUSDT,-0.8934060970941015,2.18525235270559,-0.15059466714184433,48.328575693949084,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:35:18.584038+00:00,SNDKUSDT,0.41688731118601235,-3.788527808704341,0.055221109973803445,46.13807487380966,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:35:18.912977+00:00,TONUSDT,-0.816063295435725,1.3635603279840693,-0.36850927796827215,39.109105930169314,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:35:19.229302+00:00,BZUSDT,0.9157170864121265,2.3553813594072652,-0.07091911401324448,52.22976277943088,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:35:19.540879+00:00,LINKUSDT,-1.6810852549833777,0.7272224654831799,-0.3024187876314144,40.71960259600693,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:35:19.886828+00:00,PLAYUSDT,-2.3793773693978855,-2.7165066510514246,-0.13033652676521762,39.935935964385486,20.0,NEUTRAL FLOW,NORMAL,LOW,SHORTS CROWDED,5,20
2026-05-15T08:35:20.208344+00:00,AVAXUSDT,-0.17831002068442436,-1.5558411519525102,-0.3019109081004065,37.40660761514448,20.0,NEUTRAL FLOW,SELL PRESSURE,LOW,,0,15
2026-05-15T08:35:20.526412+00:00,AIGENSYNUSDT,-3.3562649082533516,9.301881059540065,-0.035980222409402095,60.050717556046656,65.0,NEUTRAL FLOW,NORMAL,MODERATE,SHORTS CROWDED,5,5
2026-05-15T08:35:20.842342+00:00,MLNUSDT,-5.696029541177281,-20.234304251591947,-0.24165453208229473,26.22593582858981,45.0,NEUTRAL FLOW,SELL PRESSURE,MODERATE,SHORTS CROWDED,5,5
2026-05-15T08:35:21.168388+00:00,SIRENUSDT,-0.3781755513917425,1.2371936249872606,-0.008306508689999912,53.72658749086674,25.0,NEUTRAL FLOW,NORMAL,LOW,SHORTS CROWDED,5,5
2026-05-15T08:37:34.478786+00:00,XAUUSDT,3.9313357434920113,4.60017998085119,0.03942064662499187,58.11214523469585,30.0,NEUTRAL FLOW,NORMAL,LOW,LONGS CROWDED,-10,45
2026-05-15T08:37:34.796451+00:00,SUIUSDT,1.0849149487145597,3.5646695037273184,-0.010219119924132264,56.1418117326265,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,40
2026-05-15T08:37:35.114825+00:00,TAOUSDT,0.9322225748878333,-0.5224168444820095,-0.18584093674643756,42.7186068365145,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,40
2026-05-15T08:37:35.440397+00:00,BTCUSDT,-1.0550037860903652,-0.4106559208052494,0.09466189522256055,52.993347339892544,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:37:35.920275+00:00,XRPUSDT,-1.0770673620962974,0.38368703606686927,0.1488316232303776,56.07132678695874,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:37:36.238274+00:00,DOGEUSDT,-1.9374838347561525,0.5363101576716509,0.03085295017389972,53.1944868020519,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:37:36.592072+00:00,LABUSDT,-0.5131585922487838,4.191086663787067,0.11694653406929532,58.057637557291486,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:37:36.966255+00:00,BILLUSDT,-0.9092507907812745,7.422139950649553,0.02437859118767449,64.38182667302833,20.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:37:37.421365+00:00,1000PEPEUSDT,-0.7328446201018364,0.6209818886136507,0.07748145552582567,54.1307768340975,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:37:37.747013+00:00,CRCLUSDT,-0.32243825375409974,-1.6439411762360252,0.31759675986027114,59.388477684061925,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:37:38.174040+00:00,ADAUSDT,-1.0629021887166206,0.5839746304996988,0.0786187544302611,54.22709380978206,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:37:38.612322+00:00,INJUSDT,0.23039432355362088,0.2585706497657477,0.19660626780980334,57.74441699980396,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:37:38.947705+00:00,UBUSDT,-0.3408910103416417,-2.838713874862888,0.07347183803189924,49.53868163535392,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:37:39.331496+00:00,ETHUSDT,-0.7473776442435512,0.17608816863972276,-0.033121116739446954,49.378306393887634,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:37:39.643752+00:00,SOLUSDT,0.45617289018010154,2.296974359239849,-0.0053068062845132245,53.72075515205221,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:37:39.969001+00:00,XAGUSDT,5.960820849459137,-5.569775586107572,-0.008447941892519647,41.375227562808085,20.0,NEUTRAL FLOW,NORMAL,LOW,LONGS CROWDED,-10,5
2026-05-15T08:37:40.285178+00:00,HYPEUSDT,0.7934415681029785,1.596203304005108,-0.12173467810855147,47.500472567039694,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:37:40.613319+00:00,ZECUSDT,-0.435003039675156,0.09108697081553488,-0.11248726673358557,46.102889496770295,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:37:40.930490+00:00,CLUSDT,0.8560898626490749,12.071626166459302,-0.15914012376208828,61.8588409647693,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:37:41.269728+00:00,BNBUSDT,-0.8934060970941015,2.18525235270559,-0.2201398523337958,46.090323344006244,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:37:41.592403+00:00,SNDKUSDT,0.41688731118601235,-3.788527808704341,0.027765547063423737,46.13748816318548,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:37:41.912930+00:00,TONUSDT,-0.816063295435725,1.3635603279840693,-0.18762743065075263,45.95850333066509,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:37:42.236672+00:00,MUUSDT,-0.31941030329885767,9.419250800000786,0.023474894154938846,64.00710126900893,10.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,15
2026-05-15T08:37:42.555233+00:00,BZUSDT,0.9157170864121265,2.3553813594072652,-0.06700261806122407,53.81051657457562,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:37:43.016343+00:00,SIRENUSDT,-0.3781755513917425,1.2371936249872606,0.06848201107444699,57.08229336586075,40.0,NEUTRAL FLOW,NORMAL,LOW,SHORTS CROWDED,5,20
2026-05-15T08:37:43.344198+00:00,LINKUSDT,-1.6810852549833777,0.7272224654831799,-0.20242736911743736,44.49093592657275,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:37:43.659858+00:00,PLAYUSDT,-2.3793773693978855,-2.7165066510514246,-0.15267331338558757,37.525305094458766,30.0,NEUTRAL FLOW,SELL PRESSURE,LOW,SHORTS CROWDED,5,20
2026-05-15T08:37:43.978674+00:00,AVAXUSDT,-0.17831002068442436,-1.5558411519525102,-0.18556721827363382,41.746097273733106,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:37:44.299168+00:00,AIGENSYNUSDT,-3.3562649082533516,9.301881059540065,-0.03788146143552654,57.51188092500014,65.0,NEUTRAL FLOW,NORMAL,MODERATE,SHORTS CROWDED,5,5
2026-05-15T08:37:44.628286+00:00,MLNUSDT,-5.696029541177281,-20.234304251591947,-0.19814628375585497,27.43256897148534,45.0,NEUTRAL FLOW,SELL PRESSURE,MODERATE,SHORTS CROWDED,5,5
2026-05-15T08:39:04.587132+00:00,XAUUSDT,3.9313357434920113,4.60017998085119,0.042773251191744126,58.308808519050366,30.0,NEUTRAL FLOW,NORMAL,LOW,LONGS CROWDED,-10,45
2026-05-15T08:39:04.907272+00:00,SUIUSDT,1.0849149487145597,3.5646695037273184,0.0820458476821177,60.105034050407234,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,55
2026-05-15T08:39:05.218759+00:00,PLAYUSDT,-2.3793773693978855,-2.7165066510514246,-0.2207195200331771,31.893321987162302,45.0,NEUTRAL FLOW,SELL PRESSURE,MODERATE,SHORTS CROWDED,5,45
2026-05-15T08:39:05.671397+00:00,TAOUSDT,0.9322225748878333,-0.5224168444820095,-0.20907227144503168,41.74555277735566,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,40
2026-05-15T08:39:05.989219+00:00,BTCUSDT,-1.0550037860903652,-0.4106559208052494,0.09988814081980607,53.107939304684166,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:06.307460+00:00,XAGUSDT,5.960820849459137,-5.569775586107572,0.024509403469473046,43.16795735566832,20.0,NEUTRAL FLOW,NORMAL,LOW,LONGS CROWDED,-10,20
2026-05-15T08:39:06.625301+00:00,XRPUSDT,-1.0770673620962974,0.38368703606686927,0.11294567786407443,54.747059313472576,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:06.943784+00:00,DOGEUSDT,-1.9374838347561525,0.5363101576716509,0.017107529389038874,53.04495928023969,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:07.254325+00:00,LABUSDT,-0.5131585922487838,4.191086663787067,0.08760465591178272,56.96725254719745,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:07.571548+00:00,BILLUSDT,-0.9092507907812745,7.422139950649553,0.051128285362044903,66.2145307611019,20.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:39:07.891258+00:00,1000PEPEUSDT,-0.7328446201018364,0.6209818886136507,0.09348619718043062,54.666072738040675,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:08.209399+00:00,CRCLUSDT,-0.32243825375409974,-1.6439411762360252,0.2753411007205274,57.77525636811517,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:08.544631+00:00,MUUSDT,-0.31941030329885767,9.419250800000786,0.045489138259829615,64.8278085754305,10.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:39:08.856558+00:00,ADAUSDT,-1.0629021887166206,0.5839746304996988,0.04265169862393676,52.81837799181738,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:09.167639+00:00,INJUSDT,0.23039432355362088,0.2585706497657477,0.18400421892157434,57.50140431030437,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:09.480665+00:00,ETHUSDT,-0.7473776442435512,0.17608816863972276,-0.07567574066271561,47.771717459369526,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:09.792016+00:00,SOLUSDT,0.45617289018010154,2.296974359239849,-0.0518571182069711,51.98172475068277,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:10.103957+00:00,HYPEUSDT,0.7934415681029785,1.596203304005108,-0.1093563777021288,48.30048526770703,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:10.414796+00:00,ZECUSDT,-0.435003039675156,0.09108697081553488,-0.2176110671795275,42.09259073053945,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:10.749719+00:00,CLUSDT,0.8560898626490749,12.071626166459302,-0.1306614559346286,63.51480801425455,10.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,15
2026-05-15T08:39:11.077010+00:00,BNBUSDT,-0.8934060970941015,2.18525235270559,-0.25880118562312765,44.646569170147714,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:11.390842+00:00,SNDKUSDT,0.41688731118601235,-3.788527808704341,0.018459848772863687,45.58949708510426,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:11.719754+00:00,TONUSDT,-0.816063295435725,1.3635603279840693,-0.12924029988276362,47.973245532856765,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:12.028757+00:00,BZUSDT,0.9157170864121265,2.3553813594072652,-0.0797246099319673,54.00426260266597,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:12.347538+00:00,SIRENUSDT,-0.3781755513917425,1.2371936249872606,0.048446372176048205,55.75223877313361,25.0,NEUTRAL FLOW,NORMAL,LOW,SHORTS CROWDED,5,20
2026-05-15T08:39:12.659847+00:00,LINKUSDT,-1.6810852549833777,0.7272224654831799,-0.09977564829272177,48.00613653184448,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:12.969002+00:00,AVAXUSDT,-0.17831002068442436,-1.5558411519525102,-0.1755794363896263,42.202595867962735,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:13.314690+00:00,UBUSDT,-0.3408910103416417,-2.838713874862888,-0.009965092219712512,45.08013392294557,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:13.649626+00:00,AIGENSYNUSDT,-3.3562649082533516,9.301881059540065,-0.03264925383709538,57.86551117474747,65.0,NEUTRAL FLOW,NORMAL,MODERATE,SHORTS CROWDED,5,5
2026-05-15T08:39:13.954114+00:00,MLNUSDT,-5.696029541177281,-20.234304251591947,-0.1921276040220138,27.32706721363991,45.0,NEUTRAL FLOW,SELL PRESSURE,MODERATE,SHORTS CROWDED,5,5
2026-05-15T08:39:25.454895+00:00,XAUUSDT,3.9313357434920113,4.60017998085119,0.052420711044087534,58.73543310160173,30.0,NEUTRAL FLOW,NORMAL,LOW,LONGS CROWDED,-10,45
2026-05-15T08:39:25.771771+00:00,SUIUSDT,1.0849149487145597,3.5646695037273184,0.08100635856695083,59.98917609782041,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,55
2026-05-15T08:39:26.084546+00:00,PLAYUSDT,-2.3793773693978855,-2.7165066510514246,-0.21500192975867685,32.29631079863095,45.0,NEUTRAL FLOW,SELL PRESSURE,MODERATE,SHORTS CROWDED,5,45
2026-05-15T08:39:26.400961+00:00,TAOUSDT,0.9322225748878333,-0.5224168444820095,-0.12928034071281813,44.98589551195911,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,40
2026-05-15T08:39:26.716755+00:00,BTCUSDT,-1.0550037860903652,-0.4106559208052494,0.1008942867398768,53.164522012888945,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:27.065125+00:00,XAGUSDT,5.960820849459137,-5.569775586107572,0.06287149654386687,44.71518187893306,20.0,NEUTRAL FLOW,NORMAL,LOW,LONGS CROWDED,-10,20
2026-05-15T08:39:27.405094+00:00,XRPUSDT,-1.0770673620962974,0.38368703606686927,0.1136852782243478,54.813900957481486,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:27.726711+00:00,DOGEUSDT,-1.9374838347561525,0.5363101576716509,0.017670892372493377,53.10769786724914,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:28.045406+00:00,LABUSDT,-0.5131585922487838,4.191086663787067,0.07900813086846431,56.12487113387373,35.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:28.364220+00:00,BILLUSDT,-0.9092507907812745,7.422139950649553,0.05089990412253046,66.99095130749797,35.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:39:28.687343+00:00,1000PEPEUSDT,-0.7328446201018364,0.6209818886136507,0.09585358029088759,54.783749222461864,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:29.008468+00:00,CRCLUSDT,-0.32243825375409974,-1.6439411762360252,0.28721026443576686,58.24102956541946,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:29.324822+00:00,MUUSDT,-0.31941030329885767,9.419250800000786,0.040232394325200774,64.61475430665249,10.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:39:29.637422+00:00,ADAUSDT,-1.0629021887166206,0.5839746304996988,0.041374232368039644,52.848601105232646,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:29.949232+00:00,INJUSDT,0.23039432355362088,0.2585706497657477,0.17936179504986646,57.3785312791123,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:39:30.264431+00:00,ETHUSDT,-0.7473776442435512,0.17608816863972276,-0.07665974975062624,47.74881730995663,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:30.589934+00:00,SOLUSDT,0.45617289018010154,2.296974359239849,-0.04407112360391817,52.29814235542298,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:30.908818+00:00,HYPEUSDT,0.7934415681029785,1.596203304005108,-0.11040458196999699,47.962520965182414,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:31.253741+00:00,ZECUSDT,-0.435003039675156,0.09108697081553488,-0.21577010726157428,42.26858581664184,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:31.566401+00:00,CLUSDT,0.8560898626490749,12.071626166459302,-0.12267216880028212,64.07786012456248,10.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,15
2026-05-15T08:39:31.887610+00:00,BNBUSDT,-0.8934060970941015,2.18525235270559,-0.260433309297251,44.60113613300266,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:32.198712+00:00,SNDKUSDT,0.41688731118601235,-3.788527808704341,0.018449473259406872,45.67194847390426,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:32.510679+00:00,TONUSDT,-0.816063295435725,1.3635603279840693,-0.12869633149427798,48.00188688468309,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:32.822008+00:00,BZUSDT,0.9157170864121265,2.3553813594072652,-0.03889981771519609,56.07755159094447,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:33.141582+00:00,SIRENUSDT,-0.3781755513917425,1.2371936249872606,0.056065950616305336,56.09752492245304,25.0,NEUTRAL FLOW,NORMAL,LOW,SHORTS CROWDED,5,20
2026-05-15T08:39:33.494994+00:00,LINKUSDT,-1.6810852549833777,0.7272224654831799,-0.09928429795771986,48.062138605366194,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:33.921236+00:00,AVAXUSDT,-0.17831002068442436,-1.5558411519525102,-0.17273687828599799,42.3361983311648,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:34.369054+00:00,UBUSDT,-0.3408910103416417,-2.838713874862888,-0.028977801118149692,43.97646525960204,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:39:34.686829+00:00,AIGENSYNUSDT,-3.3562649082533516,9.301881059540065,-0.030989264613880088,57.96623654351055,65.0,NEUTRAL FLOW,NORMAL,MODERATE,SHORTS CROWDED,5,5
